trial_id,model,provider,condition,task_type,item_id,difficulty,temperature,extracted_answer,correct_answer,is_correct,answer_extracted,word_count,sentence_count,line_count,reasoning_steps,words_per_sentence,grounded_markers,bare_assertion_markers,specificity_ratio,n_violations,latency_seconds,output_tokens
812ce88e637fe118,gemini-2.5-flash-lite,google,e_prime,classification,cls_05,hard,0.7,,B,,False,331,22,10,4,15.0,4,0,1.0,0,1.637,453
1ae54cb1977ca9a6,gemini-2.5-flash-lite,google,e_prime,classification,cls_05,hard,0.7,D,B,False,True,315,19,13,4,16.6,6,0,1.0,0,1.946,404
295d27a1a931ea01,gemini-2.5-flash-lite,google,e_prime,classification,cls_05,hard,0.7,B,B,True,True,316,18,12,7,17.6,7,0,1.0,0,1.536,402
541dac27831ba9ac,gemini-2.5-flash-lite,google,e_prime,classification,cls_06,easy,0.0,C,C,True,True,225,18,12,4,12.5,0,0,0.0,0,1.331,299
031acb240531ecdb,gemini-2.5-flash-lite,google,e_prime,classification,cls_06,easy,0.7,C,C,True,True,257,25,8,6,10.3,0,0,0.0,0,1.536,348
5d91c23e0c048faa,gemini-2.5-flash-lite,google,e_prime,classification,cls_06,easy,0.7,C,C,True,True,273,21,12,5,13.0,3,0,1.0,0,1.741,342
8c2f2f681c7aa5d9,gemini-2.5-flash-lite,google,e_prime,classification,cls_06,easy,0.7,C,C,True,True,261,21,12,4,12.4,0,0,0.0,0,1.433,351
0ba1092cc47074ac,gemini-2.5-flash-lite,google,e_prime,classification,cls_07,hard,0.0,B,B,True,True,349,28,14,9,12.5,2,0,1.0,0,2.048,477
3c19f38aa1424d8c,gemini-2.5-flash-lite,google,e_prime,classification,cls_07,hard,0.7,B,B,True,True,358,22,11,13,16.3,1,0,1.0,0,2.151,487
ff18d472f2528d2e,gemini-2.5-flash-lite,google,e_prime,classification,cls_07,hard,0.7,D,B,False,True,371,28,14,11,13.2,0,0,0.0,0,2.15,506
1017335cb0597864,gemini-2.5-flash-lite,google,e_prime,classification,cls_07,hard,0.7,B,B,True,True,338,28,13,9,12.1,2,0,1.0,2,2.151,525
c9e5e26079af6f2a,gemini-2.5-flash-lite,google,e_prime,classification,cls_08,medium,0.0,C,C,True,True,283,19,12,4,14.9,2,0,1.0,0,1.536,360
16dcce130bf535c6,gemini-2.5-flash-lite,google,e_prime,classification,cls_08,medium,0.7,C,C,True,True,314,19,11,3,16.5,5,0,1.0,0,1.946,397
b86fdb5cf19e7cd7,gemini-2.5-flash-lite,google,e_prime,classification,cls_08,medium,0.7,C,C,True,True,225,21,12,4,10.7,2,0,1.0,0,1.433,309
0e409d2dee26fdf3,gemini-2.5-flash-lite,google,e_prime,classification,cls_08,medium,0.7,C,C,True,True,262,19,11,4,13.8,4,0,1.0,0,1.639,359
29654f043722178e,gemini-2.5-flash-lite,google,e_prime,classification,cls_09,hard,0.0,B,B,True,True,272,19,13,5,14.3,4,0,1.0,0,1.535,342
5a66e0e3b43de76b,gemini-2.5-flash-lite,google,e_prime,classification,cls_09,hard,0.7,B,B,True,True,456,26,13,4,17.5,3,1,0.75,0,2.355,540
622d4cebe6be7723,gemini-2.5-flash-lite,google,e_prime,classification,cls_09,hard,0.7,B,B,True,True,429,23,17,4,18.7,3,0,1.0,1,2.151,522
3cdf3faf40149869,gemini-2.5-flash-lite,google,e_prime,classification,cls_09,hard,0.7,B,B,True,True,408,20,14,3,20.4,3,0,1.0,1,2.253,486
995357e7d661a7ca,gemini-2.5-flash-lite,google,e_prime,classification,cls_10,medium,0.0,B,B,True,True,334,25,9,6,13.4,2,0,1.0,1,1.948,432
2539bd1004f7bab9,gemini-2.5-flash-lite,google,e_prime,classification,cls_10,medium,0.7,B,B,True,True,309,19,11,3,16.3,2,0,1.0,0,1.536,386
32a5c1720b67b23e,gemini-2.5-flash-lite,google,e_prime,classification,cls_10,medium,0.7,B,B,True,True,265,16,9,1,16.6,1,1,0.5,0,1.856,342
54e00939b420bd5f,gemini-2.5-flash-lite,google,e_prime,classification,cls_10,medium,0.7,B,B,True,True,258,16,10,1,16.1,2,0,1.0,0,1.523,354
d62db673334f2dd9,gemini-2.5-flash-lite,google,e_prime,classification,cls_11,hard,0.0,B,B,True,True,435,25,10,3,17.4,3,0,1.0,0,2.355,563
bcf2472792f31786,gemini-2.5-flash-lite,google,e_prime,classification,cls_11,hard,0.7,B,B,True,True,595,45,17,2,13.2,2,0,1.0,0,3.277,801
c6ad7d20ae2e019f,gemini-2.5-flash-lite,google,e_prime,classification,cls_11,hard,0.7,B,B,True,True,439,29,15,0,15.1,1,0,1.0,0,2.458,594
3461b6871c58c9d5,gemini-2.5-flash-lite,google,e_prime,classification,cls_11,hard,0.7,B,B,True,True,690,44,23,6,15.7,3,1,0.75,2,4.199,963
577ce762c9c0ead8,gemini-2.5-flash-lite,google,e_prime,classification,cls_12,easy,0.0,C,C,True,True,265,20,15,7,13.2,0,0,0.0,0,1.535,367
3ccd8ab1669a1240,gemini-2.5-flash-lite,google,e_prime,classification,cls_12,easy,0.7,C,C,True,True,271,18,9,3,15.1,1,0,1.0,0,1.434,339
801cf3438f52459d,gemini-2.5-flash-lite,google,e_prime,classification,cls_12,easy,0.7,D,C,False,True,323,21,9,3,15.4,0,0,0.0,0,1.638,413
a1c0f37017b0c9b2,gemini-2.5-flash-lite,google,e_prime,classification,cls_12,easy,0.7,,C,,False,276,25,17,4,11.0,1,0,1.0,0,1.846,380
4002501e7d8bed6c,gemini-2.5-flash-lite,google,e_prime,classification,cls_13,medium,0.0,B,B,True,True,307,22,13,4,14.0,2,1,0.667,0,1.431,385
e86806cd5f43a890,gemini-2.5-flash-lite,google,e_prime,classification,cls_13,medium,0.7,B,B,True,True,336,23,17,1,14.6,2,0,1.0,0,1.795,469
a29f1ec4b3f0869a,gemini-2.5-flash-lite,google,e_prime,classification,cls_13,medium,0.7,B,B,True,True,290,21,13,5,13.8,1,0,1.0,0,1.576,363
0c9fd7f904a62381,gemini-2.5-flash-lite,google,e_prime,classification,cls_13,medium,0.7,B,B,True,True,312,21,14,4,14.9,2,0,1.0,0,1.842,383
2a14ef4b23937bbe,gemini-2.5-flash-lite,google,e_prime,classification,cls_14,hard,0.0,B,B,True,True,346,23,8,7,15.0,1,1,0.5,1,1.946,462
af47101a0a712216,gemini-2.5-flash-lite,google,e_prime,classification,cls_14,hard,0.7,B,B,True,True,325,23,14,5,14.1,3,1,0.75,0,1.741,439
0621fee41895cdc7,gemini-2.5-flash-lite,google,e_prime,classification,cls_14,hard,0.7,B,B,True,True,335,15,9,2,22.3,3,0,1.0,1,1.843,423
96d7745a0cb01da2,gemini-2.5-flash-lite,google,e_prime,classification,cls_14,hard,0.7,B,B,True,True,293,18,9,1,16.3,3,0,1.0,1,1.843,359
5a537ed6b30696f7,gemini-2.5-flash-lite,google,e_prime,classification,cls_15,medium,0.0,C,C,True,True,298,22,14,4,13.5,0,1,0.0,0,1.64,391
e255e145e69900d5,gemini-2.5-flash-lite,google,e_prime,classification,cls_15,medium,0.7,C,C,True,True,329,25,14,5,13.2,0,0,0.0,0,1.739,406
8662b47011703943,gemini-2.5-flash-lite,google,e_prime,classification,cls_15,medium,0.7,C,C,True,True,258,18,12,5,14.3,1,0,1.0,0,1.536,324
9ec78382e1148946,gemini-2.5-flash-lite,google,e_prime,classification,cls_15,medium,0.7,C,C,True,True,344,23,13,2,15.0,1,0,1.0,1,2.15,450
98c447d2c20c588c,gemini-2.5-flash-lite,google,e_prime,classification,cls_16,hard,0.0,B,B,True,True,443,24,11,6,18.5,3,0,1.0,5,2.213,550
dcf201e2e170166a,gemini-2.5-flash-lite,google,e_prime,classification,cls_16,hard,0.7,B,B,True,True,337,22,12,6,15.3,1,0,1.0,1,1.987,432
d9fde65b343a9aee,gemini-2.5-flash-lite,google,e_prime,classification,cls_16,hard,0.7,B,B,True,True,367,22,13,4,16.7,1,0,1.0,2,2.047,457
07375d1da97327e4,gemini-2.5-flash-lite,google,e_prime,classification,cls_16,hard,0.7,B,B,True,True,420,24,13,5,17.5,3,1,0.75,2,2.253,523
3ea22ff251225650,gemini-2.5-flash-lite,google,e_prime,classification,cls_17,easy,0.0,C,C,True,True,231,20,11,7,11.6,2,0,1.0,1,1.434,311
586b68013a14e641,gemini-2.5-flash-lite,google,e_prime,classification,cls_17,easy,0.7,C,C,True,True,244,23,12,5,10.6,2,0,1.0,0,1.638,337
3c87272378b946a7,gemini-2.5-flash-lite,google,e_prime,classification,cls_17,easy,0.7,C,C,True,True,550,61,35,1,9.0,2,0,1.0,2,2.663,837
ca3a6e65b4075ab4,gemini-2.5-flash-lite,google,e_prime,classification,cls_17,easy,0.7,C,C,True,True,471,39,15,9,12.1,1,0,1.0,1,2.67,671
706261e322d3523b,gemini-2.5-flash-lite,google,e_prime,classification,cls_18,medium,0.0,C,C,True,True,251,17,11,3,14.8,3,0,1.0,0,1.328,298
2344075458c4a075,gemini-2.5-flash-lite,google,e_prime,classification,cls_18,medium,0.7,D,C,False,True,294,20,11,5,14.7,3,0,1.0,0,1.838,382
df4c436b4beadd36,gemini-2.5-flash-lite,google,e_prime,classification,cls_18,medium,0.7,C,C,True,True,331,25,12,1,13.2,2,0,1.0,0,1.946,447
8271fe1f50e67e4b,gemini-2.5-flash-lite,google,e_prime,classification,cls_18,medium,0.7,C,C,True,True,315,17,12,4,18.5,3,1,0.75,0,1.843,380
bae739a1a0ef1cb6,gemini-2.5-flash-lite,google,e_prime,classification,cls_19,hard,0.0,B,B,True,True,396,27,11,1,14.7,2,0,1.0,1,1.946,509
87ab0014fdb0cc58,gemini-2.5-flash-lite,google,e_prime,classification,cls_19,hard,0.7,B,B,True,True,366,22,13,1,16.6,4,0,1.0,0,1.952,477
fba40c196fc41f80,gemini-2.5-flash-lite,google,e_prime,classification,cls_19,hard,0.7,B,B,True,True,362,23,11,1,15.7,3,0,1.0,0,1.633,474
93f8b55336bc9c8b,gemini-2.5-flash-lite,google,e_prime,classification,cls_19,hard,0.7,B,B,True,True,462,28,14,2,16.5,1,0,1.0,0,2.254,603
44e2b7d71de3192d,gemini-2.5-flash-lite,google,e_prime,classification,cls_20,medium,0.0,B,B,True,True,177,18,12,4,9.8,2,0,1.0,0,1.023,232
c1147573e43c1801,gemini-2.5-flash-lite,google,e_prime,classification,cls_20,medium,0.7,,B,,False,360,27,11,3,13.3,3,0,1.0,1,1.844,480
17fe09cb70fc35c6,gemini-2.5-flash-lite,google,e_prime,classification,cls_20,medium,0.7,B,B,True,True,255,23,11,7,11.1,3,0,1.0,0,1.638,335
a5e1a384af856121,gemini-2.5-flash-lite,google,e_prime,classification,cls_20,medium,0.7,B,B,True,True,303,21,12,1,14.4,3,0,1.0,0,1.536,412
2acf389d55859d63,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_01,easy,0.0,B,B,True,True,459,32,15,1,14.3,15,1,0.938,3,2.56,657
4d21297b91e7f3b9,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_01,easy,0.7,B,B,True,True,633,40,19,5,15.8,22,2,0.917,3,2.958,888
dd7b641572f9401c,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_01,easy,0.7,B,B,True,True,490,33,18,1,14.8,20,1,0.952,4,2.674,714
a3ed23f82be82c53,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_01,easy,0.7,D,B,False,True,735,53,27,6,13.9,26,3,0.897,3,3.584,1090
383d26ccadb22bed,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_02,easy,0.0,D,C,False,True,614,45,14,9,13.6,14,1,0.933,1,3.277,807
65aafad6fdabe9bd,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_02,easy,0.7,C,C,True,True,505,35,17,7,14.4,15,1,0.938,0,2.458,686
eb968f1037b5aa55,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_02,easy,0.7,C,C,True,True,461,30,12,8,15.4,14,1,0.933,0,2.355,567
b9e784ede4613067,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_02,easy,0.7,C,C,True,True,551,56,24,8,9.8,13,1,0.929,1,3.072,746
5f881ac75f36ad62,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_03,medium,0.0,A,B,False,True,871,62,24,6,14.0,9,0,1.0,5,4.467,1250
ee3ee622f8df16d2,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_03,medium,0.7,B,B,True,True,508,30,9,5,16.9,4,0,1.0,2,2.245,663
ff72cbc62d95551c,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_03,medium,0.7,B,B,True,True,774,55,29,2,14.1,3,1,0.75,5,3.938,1136
2db856fcf37a1a5b,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_03,medium,0.7,B,B,True,True,861,65,37,4,13.2,8,2,0.8,3,4.608,1246
5469ec5d3d5e3b34,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_04,medium,0.0,D,C,False,True,472,34,13,6,13.9,20,2,0.909,1,2.252,620
fb70c4dca68ea5c0,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_04,medium,0.7,C,C,True,True,545,36,15,5,15.1,21,2,0.913,2,2.765,701
77955bf692b86a03,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_04,medium,0.7,A,C,False,True,1247,126,52,16,9.9,38,9,0.809,28,6.247,2047
6d9beb057ea4b96f,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_04,medium,0.7,D,C,False,True,576,39,12,7,14.8,18,2,0.9,1,3.072,740
faeb77f45a7cf60c,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_05,hard,0.0,C,C,True,True,474,35,18,5,13.5,10,1,0.909,1,2.458,639
ac32ced85750b8e3,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_05,hard,0.7,C,C,True,True,498,36,13,6,13.8,15,2,0.882,0,2.048,642
d8424644e5839366,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_05,hard,0.7,C,C,True,True,654,53,19,9,12.3,16,1,0.941,1,3.38,924
cfced58fb28896e4,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_05,hard,0.7,C,C,True,True,494,38,13,5,13.0,13,1,0.929,1,2.457,663
a750293749e8d671,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_06,medium,0.0,B,B,True,True,600,50,17,5,12.0,11,2,0.846,4,3.483,797
2208be8a9c2ab1d1,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_06,medium,0.7,B,B,True,True,714,57,34,3,12.5,16,1,0.941,3,3.686,982
b79842dcd3a52300,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_06,medium,0.7,D,B,False,True,926,80,44,4,11.6,19,3,0.864,2,4.916,1342
8bde224d71ae2199,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_06,medium,0.7,B,B,True,True,494,43,14,1,11.5,8,2,0.8,3,2.867,643
15c06c3b343bfc82,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_07,hard,0.0,B,B,True,True,724,45,25,4,16.1,12,0,1.0,6,3.994,1009
011531060944e882,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_07,hard,0.7,B,B,True,True,666,34,24,6,19.6,9,1,0.9,3,3.578,900
60a43c5a324b86de,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_07,hard,0.7,B,B,True,True,792,54,27,4,14.7,11,0,1.0,5,3.796,1082
5e93105f85f2fcd3,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_07,hard,0.7,B,B,True,True,560,38,17,4,14.7,10,0,1.0,3,2.867,767
5a26ddc57b260cd3,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_08,easy,0.0,C,C,True,True,959,78,23,15,12.3,22,1,0.957,11,4.915,1333
158bdf8d29c4e399,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_08,easy,0.7,D,C,False,True,833,57,30,22,14.6,8,0,1.0,12,4.511,1184
5d1e07d62d0025de,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_08,easy,0.7,C,C,True,True,717,66,42,12,10.9,10,0,1.0,9,3.271,1110
b15321535ae30cec,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_08,easy,0.7,C,C,True,True,602,53,27,12,11.4,7,0,1.0,8,3.277,927
4a941ded09363157,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_09,hard,0.0,C,B,False,True,808,67,28,4,12.1,11,2,0.846,6,4.301,1202
5ca3860196852310,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_09,hard,0.7,B,B,True,True,659,49,27,7,13.4,7,2,0.778,5,3.482,987
3b57f66b4616a493,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_09,hard,0.7,B,B,True,True,589,50,22,1,11.8,8,1,0.889,5,3.379,899
39d53c0ed157d0b1,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_09,hard,0.7,C,B,False,True,717,56,17,8,12.8,10,4,0.714,6,4.711,1022
6648283fe1358a01,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_10,medium,0.0,C,C,True,True,655,46,19,7,14.2,7,0,1.0,6,3.621,948
ddbdec5b9f86a5de,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_10,medium,0.7,C,C,True,True,525,39,16,4,13.5,6,0,1.0,3,2.523,739
5cc74cd8baa49b31,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_10,medium,0.7,C,C,True,True,415,31,13,7,13.4,7,0,1.0,1,2.064,544
a2c30e5b5ca7e416,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_10,medium,0.7,C,C,True,True,507,31,11,8,16.4,10,1,0.909,4,2.545,663
eae1415181d4db24,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_11,hard,0.0,B,B,True,True,929,73,21,4,12.7,14,1,0.933,8,4.916,1319
9bcf55e81ffd7d1a,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_11,hard,0.7,B,B,True,True,869,72,36,4,12.1,14,0,1.0,8,4.496,1301
7f74ef42eddda7db,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_11,hard,0.7,,B,,False,551,46,13,2,12.0,8,1,0.889,6,2.867,805
e4a41b68b00276d1,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_11,hard,0.7,B,B,True,True,610,49,32,3,12.4,7,0,1.0,8,3.38,941
ce169196c6b31853,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_12,medium,0.0,D,B,False,True,1338,74,38,8,18.1,27,1,0.964,38,6.345,2048
5ee2604c9f8a98eb,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_12,medium,0.7,B,B,True,True,517,30,16,3,17.2,15,1,0.938,9,2.462,776
e75eb6ded2e562f5,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_12,medium,0.7,D,B,False,True,822,46,24,7,17.9,19,2,0.905,19,4.404,1188
ab89582a380956f7,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_12,medium,0.7,B,B,True,True,1219,67,34,13,18.2,29,2,0.935,20,5.632,1767
1ae77c532f82c001,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_13,easy,0.0,,B,,False,703,59,35,9,11.9,17,0,1.0,4,3.687,1030
3a772a3043a3443c,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_13,easy,0.7,B,B,True,True,1208,99,55,13,12.2,23,0,1.0,26,6.349,1912
7fba1df31a699338,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_13,easy,0.7,B,B,True,True,635,53,24,9,12.0,16,0,1.0,4,3.379,884
7ec25328cea8b703,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_13,easy,0.7,B,B,True,True,711,59,37,7,12.1,20,0,1.0,8,4.608,1040
849e4527fe9dd808,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_14,hard,0.0,B,B,True,True,755,48,27,5,15.7,14,0,1.0,7,3.892,1073
8a9b92e41b32c909,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_14,hard,0.7,C,B,False,True,589,42,24,5,14.0,10,0,1.0,5,2.765,845
8746f6671a2b9af2,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_14,hard,0.7,B,B,True,True,583,40,22,5,14.6,12,0,1.0,5,3.174,827
c86a7b78b659fb6b,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_14,hard,0.7,B,B,True,True,653,39,23,5,16.7,6,1,0.857,6,3.322,898
1f4d8201c953ab55,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_15,medium,0.0,D,B,False,True,693,42,15,3,16.5,9,2,0.818,7,3.846,906
ffaf9be9616c7e1f,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_15,medium,0.7,B,B,True,True,423,26,13,6,16.3,6,2,0.75,9,1.988,569
c3bfcb7e61196adc,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_15,medium,0.7,D,B,False,True,738,49,26,8,15.1,11,1,0.917,9,3.952,1014
124838f93089fe46,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_15,medium,0.7,B,B,True,True,688,49,25,10,14.0,11,1,0.917,10,3.379,916
f3bccedcca8b3a7a,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_16,hard,0.0,B,B,True,True,749,45,21,2,16.6,4,0,1.0,7,3.482,1059
9c5bfdc8acf3c69e,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_16,hard,0.7,B,B,True,True,619,34,13,5,18.2,6,0,1.0,2,3.072,809
6b0ca1ae042832c0,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_16,hard,0.7,B,B,True,True,689,45,18,2,15.3,4,0,1.0,3,3.379,939
5de19d29c014ee0f,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_16,hard,0.7,B,B,True,True,714,48,24,2,14.9,4,0,1.0,3,4.145,1060
3616973c519102d4,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_17,medium,0.0,B,B,True,True,728,55,29,4,13.2,6,1,0.857,12,3.955,1308
bc193376ec5c865b,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_17,medium,0.7,B,B,True,True,649,51,28,3,12.7,6,1,0.857,9,3.574,1134
936ede7840df2803,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_17,medium,0.7,D,B,False,True,890,81,43,6,11.0,3,1,0.75,8,5.018,1739
aae7b2d7804bc260,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_17,medium,0.7,B,B,True,True,612,51,42,5,12.0,7,2,0.778,10,3.379,1151
3daaab067a4b9a0d,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_18,easy,0.0,B,B,True,True,448,36,16,8,12.4,15,0,1.0,2,2.253,567
927ea94b246c960c,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_18,easy,0.7,B,B,True,True,389,28,7,7,13.9,9,0,1.0,0,2.048,487
1f7d9cb9bb9811a0,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_18,easy,0.7,B,B,True,True,520,38,11,11,13.7,12,0,1.0,2,2.765,645
d15a7150987f53c0,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_18,easy,0.7,B,B,True,True,471,36,12,3,13.1,10,1,0.909,2,2.457,598
ed7be248d1011ac3,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_19,hard,0.0,,B,,False,595,33,29,7,18.0,11,0,1.0,4,2.97,876
2fc9abc3a34d0f53,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_19,hard,0.7,C,B,False,True,585,43,16,7,13.6,13,0,1.0,1,2.867,794
ec4922b58385303a,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_19,hard,0.7,B,B,True,True,553,34,21,13,16.3,9,1,0.9,2,2.663,776
8c6c7c3a5add4400,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_19,hard,0.7,B,B,True,True,602,43,17,8,14.0,11,0,1.0,3,2.969,846
192ff320167c10a0,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_20,medium,0.0,C,B,False,True,552,34,13,5,16.2,11,0,1.0,1,2.868,709
69b4ed48ffc37b7e,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_20,medium,0.7,B,B,True,True,671,45,17,2,14.9,4,0,1.0,2,3.277,899
2322c1912af096f6,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_20,medium,0.7,C,B,False,True,506,32,13,1,15.8,5,0,1.0,1,2.765,634
b7b97a33ec2ed08a,gemini-2.5-flash-lite,google,e_prime,epistemic_calibration,epi_20,medium,0.7,C,B,False,True,571,38,12,4,15.0,8,0,1.0,2,3.073,770
47b227f46f26eeb4,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_01,easy,0.0,B,B,True,True,643,44,23,4,14.6,4,0,1.0,2,3.005,861
fb42880b057e5eb9,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_01,easy,0.7,B,B,True,True,455,26,7,4,17.5,3,0,1.0,2,2.15,536
5c8611e44cfa1e61,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_01,easy,0.7,B,B,True,True,473,23,16,7,20.6,3,0,1.0,1,2.319,589
13a9594f24c37ca7,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_01,easy,0.7,B,B,True,True,592,37,14,3,16.0,3,0,1.0,0,2.971,709
118fc64243c3a1ea,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_02,medium,0.0,B,C,False,True,641,45,14,6,14.2,8,0,1.0,0,3.277,807
35cf81c3166a6fcd,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_02,medium,0.7,,C,,False,572,38,15,4,15.1,6,0,1.0,0,2.764,732
8026e447b42d553b,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_02,medium,0.7,C,C,True,True,611,38,15,6,16.1,4,0,1.0,1,3.174,780
e71aa3384ebba4be,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_02,medium,0.7,C,C,True,True,512,33,11,7,15.5,8,0,1.0,0,3.004,621
7eb03f2d2b3e095b,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_03,hard,0.0,C,C,True,True,418,27,10,6,15.5,2,0,1.0,1,2.016,510
907801bd3a71bd14,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_03,hard,0.7,C,C,True,True,458,25,10,3,18.3,3,0,1.0,2,2.353,586
522c97386c08cdee,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_03,hard,0.7,C,C,True,True,523,31,7,6,16.9,4,0,1.0,2,2.559,642
2bc997991c1e354a,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_03,hard,0.7,C,C,True,True,500,30,8,6,16.7,2,0,1.0,3,2.253,626
5f7568eff664597c,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_04,medium,0.0,C,C,True,True,663,42,16,0,15.8,3,0,1.0,1,3.379,821
0b9e9d27e5a11446,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_04,medium,0.7,C,C,True,True,547,31,8,5,17.6,5,0,1.0,0,3.072,642
fbc5fc7deb3e9bb6,gemini-2.5-flash-lite,google,e_prime,ethical_dilemmas,eth_04,medium,0.7,,C,,False,785,55,36,1,14.3,4,0,1.0,3,3.994,1111
